"Country","Sex","Cause","Year","Value"
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2020,2.2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2019,2.3
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2018,2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2017,1.8
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2016,1.9
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2015,2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2014,1.9
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2013,1.5
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2012,2.2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2011,1.6
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2010,0.6
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2009,0.6
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2008,0.7
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2007,0.7
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2006,0.4
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2005,0.3
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2004,0.2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2003,0.3
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2002,0.3
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2001,0.4
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",2000,0.5
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1999,0.2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1998,0.2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1997,0.2
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1996,0.5
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1995,0.6
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1994,0.5
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1993,0.5
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1992,0.6
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1991,0.6
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1990,0.6
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1989,0.8
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1988,1
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1987,0.5
"Czechia","Male","Diseases of the musculoskeletal system and connective tissue",1986,1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1995,5.3
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1994,4.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1993,3.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1992,3.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1991,4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1990,4.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1989,3.9
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1988,4.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1987,4.2
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1986,3.6
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1985,3.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1984,4.2
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1983,3.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1982,4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1981,4.6
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1980,3.9
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1979,4.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1978,3.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1977,4.9
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1976,5.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1975,4.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1974,4.6
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1973,5.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1972,6.9
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1971,6.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1970,6.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1969,6.5
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1968,5.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1967,7.6
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1966,5.6
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1965,7.2
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1964,4.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1963,5.5
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1962,4.3
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1961,5.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1960,3.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2021,5.2
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2020,5.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2019,6.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2018,5.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2017,6.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2016,7.2
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2015,6.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2014,6.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2013,7.2
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2012,8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2011,6.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2010,6.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2009,7.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2008,7.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2007,6.3
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2006,7.9
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2005,8.2
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2004,8.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2003,9
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2002,9
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2001,9.1
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",2000,7.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1999,9.7
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1998,7.8
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1997,7.4
"Denmark","Female","Diseases of the musculoskeletal system and connective tissue",1996,4.5
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1996,4.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1995,4.6
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1994,4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1993,3.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1992,3.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1991,3.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1990,3.5
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1989,3.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1988,3.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1987,3.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1986,3.1
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1985,3.1
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1984,3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1983,3.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1982,3.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1981,3.5
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1980,3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1979,3.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1978,3.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1977,3.7
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1976,4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1975,3.7
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1974,3.9
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1973,4.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1972,5.6
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1971,5.2
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1970,4.8
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1969,4.7
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1968,4.9
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1967,5.9
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1966,4.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1965,5.8
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1964,3.8
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1963,4.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1962,3.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1961,4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1960,3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2021,4.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2020,5
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2019,5.5
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2018,5.5
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2017,6
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2016,6.1
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2015,6.1
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2014,6.2
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2013,6.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2012,6.8
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2011,5.9
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2010,6.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2009,6.2
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2008,7
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2007,6.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2006,7.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2005,6.8
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2004,7
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2003,7.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2002,7.7
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2001,7.3
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",2000,6.4
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1999,8.1
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1998,7.5
"Denmark","Total","Diseases of the musculoskeletal system and connective tissue",1997,6.6
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1984,1.4
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1983,2.7
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1982,2.6
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1981,2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1980,1.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1979,2.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1978,2.8
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1977,2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1976,2.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1975,2.3
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1974,3
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1973,2.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1972,3.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1971,3.7
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1970,2.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1969,2.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1968,3.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1967,3.7
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1966,2.8
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1965,4.1
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1964,2.8
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1963,3
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1962,2.4
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1961,2.3
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1960,2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2021,3.1
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2020,4.2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2019,4.1
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2018,4.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2017,4.7
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2016,4.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2015,5.1
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2014,4.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2013,4.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2012,4.9
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2011,5.3
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2010,5.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2009,4.4
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2008,6
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2007,6
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2006,6.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2005,4.4
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2004,5.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2003,4.8
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2002,5.5
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2001,4.3
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",2000,4.8
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1999,5.2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1998,7.2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1997,5.2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1996,4
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1995,3.6
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1994,3.1
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1993,2.8
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1992,2.6
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1991,2.4
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1990,2.8
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1989,2.4
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1988,2.2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1987,2
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1986,2.1
"Denmark","Male","Diseases of the musculoskeletal system and connective tissue",1985,2.4
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2022,5.9
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2021,4.1
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2020,3.6
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2019,5.1
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2018,4.3
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2017,4
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2016,4.1
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2015,2.4
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2014,2.8
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2013,3.2
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2012,2.8
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2011,2.8
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2010,3.7
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2009,3.7
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2008,5.7
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2007,4.6
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2006,2.5
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2005,5.9
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2004,4.6
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2003,4.7
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2002,6.8
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2001,6.4
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",2000,3.2
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1999,3.4
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1998,5.2
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1997,4.4
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1996,5.1
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1995,5.2
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1994,5.3
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1993,5.5
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1992,10.7
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1991,7.9
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1990,10.1
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1989,9.3
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1988,6.1
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1987,6.9
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1986,6.4
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1985,7.6
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1982,10.2
"Estonia","Female","Diseases of the musculoskeletal system and connective tissue",1981,6.2
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2022,5.7
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2021,5.2
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2020,3.8
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2019,5
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2018,4.5
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2017,4
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2016,3.7
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2015,2.9
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2014,2.6
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2013,2.9
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2012,2.9
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2011,2.7
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2010,3.6
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2009,3
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2008,5.5
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2007,4.5
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2006,3.2
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2005,5.2
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2004,4.6
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2003,4.1
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2002,6.5
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2001,5.2
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",2000,3.6
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1999,3.9
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1998,4.7
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1997,3.8
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1996,3.9
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1995,4.3
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1994,4.2
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1993,5.3
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1992,8.6
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1991,7
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1990,8
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1989,7.9
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1988,7.1
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1987,6.1
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1986,5.3
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1985,6.8
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1982,8
"Estonia","Total","Diseases of the musculoskeletal system and connective tissue",1981,5.2
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2022,5.5
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2021,7
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2020,4.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2019,4.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2018,4.6
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2017,4.1
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2016,3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2015,3.4
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2014,2.2
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2013,2.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2012,3.5
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2011,2.2
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2010,2.7
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2009,1.5
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2008,5.2
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2007,3.8
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2006,5.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2005,3.7
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2004,4
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2003,3.5
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2002,5.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2001,2.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",2000,4.7
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1999,4.6
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1998,4
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1997,2.6
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1996,2.1
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1995,3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1994,2.5
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1993,4.7
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1992,4.8
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1991,5.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1990,4.7
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1989,5.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1988,9
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1987,5.6
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1986,3.3
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1985,6.1
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1982,4.5
"Estonia","Male","Diseases of the musculoskeletal system and connective tissue",1981,3.7
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2021,2.5
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2020,2.6
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2019,2.6
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2018,3.1
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2017,2.6
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2016,2.5
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2015,2.6
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2014,2.9
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2013,3.1
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2012,4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2011,3
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2010,2.8
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2009,3.2
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2008,4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2007,3.4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2006,4.2
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2005,4.2
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2004,3.4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2003,3.3
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2002,4.6
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2001,4.6
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",2000,5.1
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1999,4.5
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1998,5.2
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1997,4.4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1996,3.9
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1995,3.7
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1994,3.8
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1993,5.1
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1992,4.3
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1991,4.4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1990,4.3
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1989,4.4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1988,4.8
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1987,4.4
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1986,4.1
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1985,4.2
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1984,3.7
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1983,4.8
"Finland","Male","Diseases of the musculoskeletal system and connective tissue",1982,4.9
