"Country","Sex","Cause","Year","Value"
"Austria","Total","Diseases of the blood and blood-forming organs",2002,1.2
"Austria","Total","Diseases of the blood and blood-forming organs",2001,1.4
"Austria","Total","Diseases of the blood and blood-forming organs",2000,0.9
"Austria","Total","Diseases of the blood and blood-forming organs",1999,1.1
"Austria","Total","Diseases of the blood and blood-forming organs",1998,1.1
"Austria","Total","Diseases of the blood and blood-forming organs",1997,1.1
"Austria","Total","Diseases of the blood and blood-forming organs",1996,1.2
"Austria","Total","Diseases of the blood and blood-forming organs",1995,1.6
"Austria","Total","Diseases of the blood and blood-forming organs",1994,1.7
"Austria","Total","Diseases of the blood and blood-forming organs",1993,1.7
"Austria","Total","Diseases of the blood and blood-forming organs",1992,1.6
"Austria","Total","Diseases of the blood and blood-forming organs",1991,1.7
"Austria","Total","Diseases of the blood and blood-forming organs",1990,2.2
"Austria","Total","Diseases of the blood and blood-forming organs",1989,2.6
"Austria","Total","Diseases of the blood and blood-forming organs",1988,2.1
"Austria","Total","Diseases of the blood and blood-forming organs",1987,2.2
"Austria","Total","Diseases of the blood and blood-forming organs",1986,3.1
"Austria","Total","Diseases of the blood and blood-forming organs",1985,3.2
"Austria","Total","Diseases of the blood and blood-forming organs",1984,3.4
"Austria","Total","Diseases of the blood and blood-forming organs",1983,3.2
"Austria","Total","Diseases of the blood and blood-forming organs",1982,3.2
"Austria","Total","Diseases of the blood and blood-forming organs",1981,3
"Austria","Total","Diseases of the blood and blood-forming organs",1980,3
"Austria","Total","Diseases of the blood and blood-forming organs",1979,2.8
"Austria","Total","Diseases of the blood and blood-forming organs",1978,2.8
"Austria","Total","Diseases of the blood and blood-forming organs",1977,3.3
"Austria","Total","Diseases of the blood and blood-forming organs",1976,3.2
"Austria","Total","Diseases of the blood and blood-forming organs",1975,3.1
"Austria","Total","Diseases of the blood and blood-forming organs",1974,3.4
"Austria","Total","Diseases of the blood and blood-forming organs",1973,3.8
"Austria","Total","Diseases of the blood and blood-forming organs",1972,4.4
"Austria","Total","Diseases of the blood and blood-forming organs",1971,3.8
"Austria","Total","Diseases of the blood and blood-forming organs",1970,4.4
"Austria","Total","Diseases of the blood and blood-forming organs",1969,4.6
"Austria","Total","Diseases of the blood and blood-forming organs",1968,4.6
"Austria","Total","Diseases of the blood and blood-forming organs",1967,4
"Austria","Total","Diseases of the blood and blood-forming organs",1966,4.3
"Austria","Total","Diseases of the blood and blood-forming organs",1965,3.7
"Austria","Total","Diseases of the blood and blood-forming organs",1964,3.6
"Austria","Total","Diseases of the blood and blood-forming organs",1963,3.3
"Austria","Total","Diseases of the blood and blood-forming organs",1962,3.6
"Austria","Total","Diseases of the blood and blood-forming organs",1961,3.3
"Austria","Total","Diseases of the blood and blood-forming organs",1960,2.9
"Austria","Male","Diseases of the blood and blood-forming organs",2021,3.4
"Austria","Male","Diseases of the blood and blood-forming organs",2020,1.8
"Austria","Male","Diseases of the blood and blood-forming organs",2019,3.1
"Austria","Male","Diseases of the blood and blood-forming organs",2018,3
"Austria","Male","Diseases of the blood and blood-forming organs",2017,2
"Austria","Male","Diseases of the blood and blood-forming organs",2016,2.2
"Austria","Male","Diseases of the blood and blood-forming organs",2015,2.4
"Austria","Male","Diseases of the blood and blood-forming organs",2014,1.8
"Austria","Male","Diseases of the blood and blood-forming organs",2013,2.4
"Austria","Male","Diseases of the blood and blood-forming organs",2012,2.1
"Austria","Male","Diseases of the blood and blood-forming organs",2011,2.5
"Austria","Male","Diseases of the blood and blood-forming organs",2010,1.5
"Austria","Male","Diseases of the blood and blood-forming organs",2009,2.2
"Austria","Male","Diseases of the blood and blood-forming organs",2008,2
"Austria","Male","Diseases of the blood and blood-forming organs",2007,2.2
"Austria","Male","Diseases of the blood and blood-forming organs",2006,1.8
"Austria","Male","Diseases of the blood and blood-forming organs",2005,1.8
"Austria","Male","Diseases of the blood and blood-forming organs",2004,1.3
"Austria","Male","Diseases of the blood and blood-forming organs",2003,1.1
"Austria","Male","Diseases of the blood and blood-forming organs",2002,0.9
"Austria","Male","Diseases of the blood and blood-forming organs",2001,1.8
"Austria","Male","Diseases of the blood and blood-forming organs",2000,1.2
"Austria","Male","Diseases of the blood and blood-forming organs",1999,1.4
"Austria","Male","Diseases of the blood and blood-forming organs",1998,1.3
"Austria","Male","Diseases of the blood and blood-forming organs",1997,1.3
"Austria","Male","Diseases of the blood and blood-forming organs",1996,1.8
"Austria","Male","Diseases of the blood and blood-forming organs",1995,1.6
"Austria","Male","Diseases of the blood and blood-forming organs",1994,2
"Austria","Male","Diseases of the blood and blood-forming organs",1993,2.1
"Austria","Male","Diseases of the blood and blood-forming organs",1992,2
"Austria","Male","Diseases of the blood and blood-forming organs",1991,1.9
"Austria","Male","Diseases of the blood and blood-forming organs",1990,2.6
"Austria","Male","Diseases of the blood and blood-forming organs",1989,3
"Austria","Male","Diseases of the blood and blood-forming organs",1988,2.5
"Austria","Male","Diseases of the blood and blood-forming organs",1987,2.2
"Austria","Male","Diseases of the blood and blood-forming organs",1986,3.6
"Austria","Male","Diseases of the blood and blood-forming organs",1985,3.1
"Austria","Male","Diseases of the blood and blood-forming organs",1984,3.6
"Austria","Male","Diseases of the blood and blood-forming organs",1983,4
"Austria","Male","Diseases of the blood and blood-forming organs",1982,4
"Austria","Male","Diseases of the blood and blood-forming organs",1981,3.4
"Austria","Male","Diseases of the blood and blood-forming organs",1980,3.4
"Austria","Male","Diseases of the blood and blood-forming organs",1979,2.8
"Austria","Male","Diseases of the blood and blood-forming organs",1978,3.2
"Austria","Male","Diseases of the blood and blood-forming organs",1977,3.7
"Austria","Male","Diseases of the blood and blood-forming organs",1976,2.8
"Austria","Male","Diseases of the blood and blood-forming organs",1975,3.3
"Austria","Male","Diseases of the blood and blood-forming organs",1974,2.9
"Austria","Male","Diseases of the blood and blood-forming organs",1973,3.5
"Austria","Male","Diseases of the blood and blood-forming organs",1972,4.8
"Austria","Male","Diseases of the blood and blood-forming organs",1971,3.8
"Austria","Male","Diseases of the blood and blood-forming organs",1970,4.1
"Austria","Male","Diseases of the blood and blood-forming organs",1969,4.4
"Austria","Male","Diseases of the blood and blood-forming organs",1968,4.6
"Austria","Male","Diseases of the blood and blood-forming organs",1967,4
"Austria","Male","Diseases of the blood and blood-forming organs",1966,4.5
"Austria","Male","Diseases of the blood and blood-forming organs",1965,3
"Austria","Male","Diseases of the blood and blood-forming organs",1964,3
"Austria","Male","Diseases of the blood and blood-forming organs",1963,3.1
"Austria","Male","Diseases of the blood and blood-forming organs",1962,2.5
"Austria","Male","Diseases of the blood and blood-forming organs",1961,2.9
"Austria","Male","Diseases of the blood and blood-forming organs",1960,2.9
"Belgium","Male","Diseases of the blood and blood-forming organs",2020,3.7
"Belgium","Male","Diseases of the blood and blood-forming organs",2019,3
"Belgium","Male","Diseases of the blood and blood-forming organs",2018,2.7
"Belgium","Male","Diseases of the blood and blood-forming organs",2017,3.1
"Belgium","Male","Diseases of the blood and blood-forming organs",2016,3
"Belgium","Male","Diseases of the blood and blood-forming organs",2015,3.2
"Belgium","Male","Diseases of the blood and blood-forming organs",2014,3.2
"Belgium","Male","Diseases of the blood and blood-forming organs",2013,3.2
"Belgium","Male","Diseases of the blood and blood-forming organs",2012,3.9
"Belgium","Male","Diseases of the blood and blood-forming organs",2011,2.8
"Belgium","Male","Diseases of the blood and blood-forming organs",2010,3.9
"Belgium","Male","Diseases of the blood and blood-forming organs",2009,3.6
"Belgium","Male","Diseases of the blood and blood-forming organs",2008,3.1
"Belgium","Male","Diseases of the blood and blood-forming organs",2007,3.2
"Belgium","Male","Diseases of the blood and blood-forming organs",2006,3.6
"Belgium","Male","Diseases of the blood and blood-forming organs",2005,3.8
"Belgium","Male","Diseases of the blood and blood-forming organs",2004,3.7
"Belgium","Male","Diseases of the blood and blood-forming organs",2003,3.4
"Belgium","Male","Diseases of the blood and blood-forming organs",2002,4.2
"Belgium","Male","Diseases of the blood and blood-forming organs",2001,3.6
